reporting_level|fice_code|institution|degree|cip_2|cip_category|cip_4|cip_detail|graduates|employed_pct|avg_first_year_wages|full_time_pct|avg_first_year_full_time_wages
3|001089|Arkansas Tech University|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|61|80|23952|36|28648
3|001089|Arkansas Tech University|Certificates of Proficiency|51|Health Professions|0716|Medical Administrative/Executive Assistant and Medical Secretary|241|82|16915|12|32559
3|001089|Arkansas Tech University|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|33|88|27192|24|31025
3|001089|Arkansas Tech University|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|136|81|11790|13|22248
3|001089|Arkansas Tech University|Certificates of Proficiency|52|Business, Management & Marketing|0401|Administrative Assistant and Secretarial Science, General|25|88|18806|12|20848
3|001089|Arkansas Tech University|Certificates of Proficiency|52|Business, Management & Marketing|1201|Management Information Systems, General|40|70|14448|18|26245
3|001089|Arkansas Tech University|Technical Certificates|12|Personal & Culinary Services|0401|Cosmetology/Cosmetologist, General|19|74|11172|32|20048
3|001089|Arkansas Tech University|Technical Certificates|47|Mechanic & Repair Technologies|0201|Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician|13|85|35576|69|36291
3|001089|Arkansas Tech University|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|15|73|21174|47|30196
3|001089|Arkansas Tech University|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|14|100|36092|50|38851
3|001089|Arkansas Tech University|Associate Degrees|15|Engineering Technology|0612|Industrial Technology/Technician|20|85|33466|60|42725
3|001089|Arkansas Tech University|Associate Degrees|19|Family & Consumer Sciences|0706|Child Development|28|79|17280|29|20289
3|001089|Arkansas Tech University|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|162|72|26456|24|35386
3|001089|Arkansas Tech University|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|69|71|23477|39|29657
3|001089|Arkansas Tech University|Associate Degrees|43|Law Enforcement & Protective Serv.|0104|Criminal Justice/Safety Studies|20|90|27964|30|27265
3|001089|Arkansas Tech University|Associate Degrees|44|Public Admin. & Social Service|0000|PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS|21|90|16919|29|21381
3|001089|Arkansas Tech University|Associate Degrees|51|Health Professions|0716|Medical Administrative/Executive Assistant and Medical Secretary|48|75|16766|33|26532
3|001089|Arkansas Tech University|Associate Degrees|51|Health Professions|0801|Medical/Clinical Assistant|28|86|21067|75|23520
3|001089|Arkansas Tech University|Associate Degrees|51|Health Professions|0803|Occupational Therapist Assistant|35|86|39009|60|48131
3|001089|Arkansas Tech University|Associate Degrees|51|Health Professions|0806|Physical Therapy Technician/Assistant|27|89|39257|78|40880
3|001089|Arkansas Tech University|Associate Degrees|51|Health Professions|0901|Cardiovascular Technology/Technologist|23|74|44691|52|48661
3|001089|Arkansas Tech University|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|44|98|56644|59|55489
3|001089|Arkansas Tech University|Associate Degrees|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|65|95|32295|26|38434
3|001089|Arkansas Tech University|Associate Degrees|52|Business, Management & Marketing|0401|Administrative Assistant and Secretarial Science, General|56|80|22306|50|25847
3|001089|Arkansas Tech University|Baccalaureate Degrees|01|Agriculture|0102|Agribusiness/Agricultural Business Operations|99|82|30718|61|37537
3|001089|Arkansas Tech University|Baccalaureate Degrees|03|Natural Resources & Conservation|0601|Wildlife, Fish and Wildlands Science and Management|30|80|18947|43|28105
3|001089|Arkansas Tech University|Baccalaureate Degrees|09|Communication & Journalism|0101|Speech Communication and Rhetoric|50|72|25281|44|30181
3|001089|Arkansas Tech University|Baccalaureate Degrees|09|Communication & Journalism|0401|Journalism|57|77|20047|39|28062
3|001089|Arkansas Tech University|Baccalaureate Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|24|88|49849|75|54418
3|001089|Arkansas Tech University|Baccalaureate Degrees|11|Computer & Information Sciences|0103|Information Technology|27|78|33737|52|46754
3|001089|Arkansas Tech University|Baccalaureate Degrees|11|Computer & Information Sciences|0501|Computer Systems Analysis/Analyst|23|61|44971|52|47373
3|001089|Arkansas Tech University|Baccalaureate Degrees|13|Education|1203|Junior High/Intermediate/Middle School Education and Teaching|14|86|26349|57|35994
3|001089|Arkansas Tech University|Baccalaureate Degrees|13|Education|1210|Early Childhood Education and Teaching|157|91|30743|69|32081
3|001089|Arkansas Tech University|Baccalaureate Degrees|13|Education|1301|Agricultural Teacher Education|14|93|36118|50|43539
3|001089|Arkansas Tech University|Baccalaureate Degrees|13|Education|1305|English/Language Arts Teacher Education|17|94|31585|65|37539
3|001089|Arkansas Tech University|Baccalaureate Degrees|13|Education|1312|Music Teacher Education|26|92|30063|69|34544
3|001089|Arkansas Tech University|Baccalaureate Degrees|13|Education|1314|Physical Education Teaching and Coaching|94|89|28927|57|34700
3|001089|Arkansas Tech University|Baccalaureate Degrees|13|Education|1318|Social Studies Teacher Education|12|83|33877|75|34624
3|001089|Arkansas Tech University|Baccalaureate Degrees|14|Engineering|1001|Electrical and Electronics Engineering|53|64|47819|53|55746
3|001089|Arkansas Tech University|Baccalaureate Degrees|14|Engineering|1901|Mechanical Engineering|97|79|55206|64|62949
3|001089|Arkansas Tech University|Baccalaureate Degrees|16|Foreign Languages & Linguistics|0101|Foreign Languages and Literatures, General|11|73|19089|36|24959
3|001089|Arkansas Tech University|Baccalaureate Degrees|23|English Language & Literature|0101|English Language and Literature, General|38|61|17823|29|21902
3|001089|Arkansas Tech University|Baccalaureate Degrees|23|English Language & Literature|1302|Creative Writing|11|73|20474|45|28576
3|001089|Arkansas Tech University|Baccalaureate Degrees|26|Biological & Biomedical Sciences|0101|Biology/Biological Sciences, General|70|67|19660|23|35162
3|001089|Arkansas Tech University|Baccalaureate Degrees|27|Mathematics & Statistics|0101|Mathematics, General|27|67|38779|52|43452
3|001089|Arkansas Tech University|Baccalaureate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|481|78|35978|51|42417
3|001089|Arkansas Tech University|Baccalaureate Degrees|31|Parks, Recreation, Leisure & Fitness|0301|Parks, Recreation and Leisure Facilities Management, General|46|83|24284|50|32100
3|001089|Arkansas Tech University|Baccalaureate Degrees|40|Physical Sciences|0601|Geology/Earth Science, General|15|80|20543|40|33499
3|001089|Arkansas Tech University|Baccalaureate Degrees|42|Psychology|0101|Psychology, General|130|75|20491|38|27396
3|001089|Arkansas Tech University|Baccalaureate Degrees|43|Law Enforcement & Protective Serv.|0302|Crisis/Emergency/Disaster Management|128|63|32025|38|41991
3|001089|Arkansas Tech University|Baccalaureate Degrees|45|Social Sciences|1001|Political Science and Government, General|13|77|19660|23|37820
3|001089|Arkansas Tech University|Baccalaureate Degrees|45|Social Sciences|1101|Sociology|20|75|20829|45|28350
3|001089|Arkansas Tech University|Baccalaureate Degrees|50|Visual & Performing Arts|0409|Graphic Design|25|92|20125|56|27317
3|001089|Arkansas Tech University|Baccalaureate Degrees|50|Visual & Performing Arts|0701|Art/Art Studies, General|14|86|16494|43|26648
3|001089|Arkansas Tech University|Baccalaureate Degrees|50|Visual & Performing Arts|0901|Music, General|16|75|24416|56|30852
3|001089|Arkansas Tech University|Baccalaureate Degrees|51|Health Professions|0706|Health Information/Medical Records Administration/Administrator|28|82|29233|64|33457
3|001089|Arkansas Tech University|Baccalaureate Degrees|51|Health Professions|2314|Rehabilitation Science|79|70|22327|46|24198
3|001089|Arkansas Tech University|Baccalaureate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|288|87|56171|67|59128
3|001089|Arkansas Tech University|Baccalaureate Degrees|52|Business, Management & Marketing|0201|Business Administration and Management, General|182|76|26962|49|33372
3|001089|Arkansas Tech University|Baccalaureate Degrees|52|Business, Management & Marketing|0301|Accounting|34|85|36808|56|41897
3|001089|Arkansas Tech University|Baccalaureate Degrees|52|Business, Management & Marketing|0601|Business/Managerial Economics|36|47|38348|39|43273
3|001089|Arkansas Tech University|Baccalaureate Degrees|52|Business, Management & Marketing|0901|Hospitality Administration/Management, General|27|81|24619|56|30448
3|001089|Arkansas Tech University|Baccalaureate Degrees|52|Business, Management & Marketing|1399|Management Sciences and Quantitative Methods, Other|20|45|55190|35|52293
3|001089|Arkansas Tech University|Baccalaureate Degrees|54|History|0101|History, General|30|80|17976|40|26878
3|001089|Arkansas Tech University|Master's Degrees|11|Computer & Information Sciences|0103|Information Technology|43|23|64927|23|64927
3|001089|Arkansas Tech University|Master's Degrees|13|Education|0101|Education, General|43|88|37617|56|40359
3|001089|Arkansas Tech University|Master's Degrees|13|Education|0401|Educational Leadership and Administration, General|52|96|51135|73|53180
3|001089|Arkansas Tech University|Master's Degrees|13|Education|0501|Educational/Instructional Technology|21|95|47465|71|48298
3|001089|Arkansas Tech University|Master's Degrees|13|Education|1101|Counselor Education/School Counseling and Guidance Services|34|97|46556|79|47449
3|001089|Arkansas Tech University|Master's Degrees|13|Education|1102|College Student Counseling and Personnel Services|114|56|31243|32|37601
3|001089|Arkansas Tech University|Master's Degrees|13|Education|1202|Elementary Education and Teaching|12|100|40390|100|40390
3|001089|Arkansas Tech University|Master's Degrees|13|Education|1401|Teaching English as a Second or Foreign Language/ESL Language Instructor|101|48|45529|38|49335
3|001089|Arkansas Tech University|Master's Degrees|13|Education|9999|Education, Other|22|82|39354|64|38959
3|001089|Arkansas Tech University|Master's Degrees|23|English Language & Literature|0101|English Language and Literature, General|25|84|25416|52|33018
3|001089|Arkansas Tech University|Master's Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|12|67|23741|42|28895
3|001089|Arkansas Tech University|Master's Degrees|31|Parks, Recreation, Leisure & Fitness|0599|Health and Physical Education/Fitness, Other|12|58|24619|33|25739
3|001089|Arkansas Tech University|Master's Degrees|43|Law Enforcement & Protective Serv.|0302|Crisis/Emergency/Disaster Management|33|36|19989|15|32823
3|001089|Arkansas Tech University|Master's Degrees|51|Health Professions|0706|Health Information/Medical Records Administration/Administrator|14|86|60493|57|61456
3|001089|Arkansas Tech University|Master's Degrees|52|Business, Management & Marketing|0201|Business Administration and Management, General|25|80|68747|56|78138
3|001089|Arkansas Tech University|Master's Degrees|54|History|0101|History, General|16|75|20634|31|35360
1|020522|Black River Technical College|Certificates of Proficiency|||ALL AREAS OF STUDY||421|91|26405|55|33797
1|020522|Black River Technical College|Technical Certificates|||ALL AREAS OF STUDY||117|80|24439|31|33191
1|020522|Black River Technical College|Associate Degrees|||ALL AREAS OF STUDY||499|86|30643|39|40051
3|020522|Black River Technical College|Certificates of Proficiency|43|Law Enforcement & Protective Serv.|0107|Criminal Justice/Police Science|192|96|34747|79|36683
3|020522|Black River Technical College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|50|82|24378|36|29489
3|020522|Black River Technical College|Certificates of Proficiency|51|Health Professions|1009|Phlebotomy Technician/Phlebotomist|16|88|18544|25|31341
3|020522|Black River Technical College|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|157|88|16884|33|27551
3|020522|Black River Technical College|Technical Certificates|47|Mechanic & Repair Technologies|0105|Industrial Electronics Technology/Technician|23|78|29025|35|40765
3|020522|Black River Technical College|Technical Certificates|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|13|77|12027|23|24824
3|020522|Black River Technical College|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|16|56|26772|38|36362
3|020522|Black River Technical College|Technical Certificates|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|20|95|22969|25|27073
3|020522|Black River Technical College|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|20|90|29952|30|33266
3|020522|Black River Technical College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|182|76|16499|20|24966
3|020522|Black River Technical College|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|129|94|38199|33|45995
3|020522|Black River Technical College|Associate Degrees|43|Law Enforcement & Protective Serv.|0107|Criminal Justice/Police Science|16|69|35090|44|37739
3|020522|Black River Technical College|Associate Degrees|47|Mechanic & Repair Technologies|0303|Industrial Mechanics and Maintenance Technology|11|91|42174|73|43427
3|020522|Black River Technical College|Associate Degrees|51|Health Professions|0908|Respiratory Care Therapy/Therapist|23|83|29934|65|34447
3|020522|Black River Technical College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|57|100|48975|74|54293
3|020522|Black River Technical College|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|19|84|32068|37|38756
3|020522|Black River Technical College|Associate Degrees|52|Business, Management & Marketing|0401|Administrative Assistant and Secretarial Science, General|18|94|21414|50|29869
1|009976|College of the Ouachitas|Certificates of Proficiency|||ALL AREAS OF STUDY||334|84|16176|17|27489
1|009976|College of the Ouachitas|Technical Certificates|||ALL AREAS OF STUDY||198|85|27766|33|35831
1|009976|College of the Ouachitas|Associate Degrees|||ALL AREAS OF STUDY||292|88|37750|51|49789
3|009976|College of the Ouachitas|Certificates of Proficiency|15|Engineering Technology|0403|Electromechanical Technology/Electromechanical Engineering Technology|61|75|11884|15|24220
3|009976|College of the Ouachitas|Certificates of Proficiency|46|Construction Trades|0302|Electrician|19|89|36116|53|40075
3|009976|College of the Ouachitas|Certificates of Proficiency|47|Mechanic & Repair Technologies|0303|Industrial Mechanics and Maintenance Technology|46|76|9659|7|28788
3|009976|College of the Ouachitas|Certificates of Proficiency|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|59|80|15995|15|22253
3|009976|College of the Ouachitas|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|54|98|21474|7|25250
3|009976|College of the Ouachitas|Technical Certificates|12|Personal & Culinary Services|0401|Cosmetology/Cosmetologist, General|28|61|13683|29|22343
3|009976|College of the Ouachitas|Technical Certificates|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|43|81|11124|9|25452
3|009976|College of the Ouachitas|Technical Certificates|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|22|86|33698|27|39783
3|009976|College of the Ouachitas|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|97|96|35479|48|38644
3|009976|College of the Ouachitas|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|83|83|14814|16|29372
3|009976|College of the Ouachitas|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|148|93|54568|71|58239
1|022209|Cossatot Community College of the U A|Certificates of Proficiency|||ALL AREAS OF STUDY||111|76|16744|22|29299
1|022209|Cossatot Community College of the U A|Technical Certificates|||ALL AREAS OF STUDY||219|68|19740|19|28826
1|022209|Cossatot Community College of the U A|Associate Degrees|||ALL AREAS OF STUDY||323|71|23084|32|35299
3|022209|Cossatot Community College of the U A|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|48|73|16167|19|28607
3|022209|Cossatot Community College of the U A|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|14|57|24656|21|46937
3|022209|Cossatot Community College of the U A|Technical Certificates|12|Personal & Culinary Services|0401|Cosmetology/Cosmetologist, General|24|62|12662|17|25256
3|022209|Cossatot Community College of the U A|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|36|67|20722|17|27008
3|022209|Cossatot Community College of the U A|Technical Certificates|48|Precision Production|0599|Precision Metal Working, Other|11|82|26051|45|26310
3|022209|Cossatot Community College of the U A|Technical Certificates|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|74|69|18415|12|27842
3|022209|Cossatot Community College of the U A|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|37|76|24760|24|33723
3|022209|Cossatot Community College of the U A|Associate Degrees|13|Education|1202|Elementary Education and Teaching|35|86|13416|37|21723
3|022209|Cossatot Community College of the U A|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|22|55|14916|14|26310
3|022209|Cossatot Community College of the U A|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|67|67|16087|16|26076
3|022209|Cossatot Community College of the U A|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|43|72|30158|42|38375
3|022209|Cossatot Community College of the U A|Associate Degrees|51|Health Professions|0803|Occupational Therapist Assistant|27|48|22816|19|50766
3|022209|Cossatot Community College of the U A|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|47|74|46258|55|53294
3|022209|Cossatot Community College of the U A|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|31|71|18986|26|25733
1|012260|East Arkansas Community College|Certificates of Proficiency|||ALL AREAS OF STUDY||71|70|20677|27|31985
1|012260|East Arkansas Community College|Technical Certificates|||ALL AREAS OF STUDY||128|27|22557|9|39514
1|012260|East Arkansas Community College|Associate Degrees|||ALL AREAS OF STUDY||193|76|22011|26|35143
3|012260|East Arkansas Community College|Certificates of Proficiency|47|Mechanic & Repair Technologies|0605|Diesel Mechanics Technology/Technician|22|59|16411|27|26395
3|012260|East Arkansas Community College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|38|76|23930|29|34635
3|012260|East Arkansas Community College|Technical Certificates|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|26|65|18163|19|36347
3|012260|East Arkansas Community College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|126|73|15899|18|26758
3|012260|East Arkansas Community College|Associate Degrees|51|Health Professions|0907|Medical Radiologic Technology/Science - Radiation Therapist|13|85|27606|62|34214
3|012260|East Arkansas Community College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|23|87|48146|57|53296
1|001098|Henderson State University|Baccalaureate Degrees|||ALL AREAS OF STUDY||1019|73|27465|41|35417
1|001098|Henderson State University|Post-Baccalaureate Certificates|||ALL AREAS OF STUDY||49|84|53211|55|60592
1|001098|Henderson State University|Master's Degrees|||ALL AREAS OF STUDY||258|81|40634|58|44384
1|001098|Henderson State University|Post-Master's Degree Certificates|||ALL AREAS OF STUDY||22|100|63587|77|72167
3|001098|Henderson State University|Baccalaureate Degrees|09|Communication & Journalism|0401|Journalism|20|60|19536|30|25757
3|001098|Henderson State University|Baccalaureate Degrees|13|Education|1202|Elementary Education and Teaching|46|96|33215|57|37147
3|001098|Henderson State University|Baccalaureate Degrees|13|Education|1203|Junior High/Intermediate/Middle School Education and Teaching|19|95|30195|53|33312
3|001098|Henderson State University|Baccalaureate Degrees|13|Education|1210|Early Childhood Education and Teaching|28|89|32945|79|33324
3|001098|Henderson State University|Baccalaureate Degrees|13|Education|1302|Art Teacher Education|11|100|28707|73|34515
3|001098|Henderson State University|Baccalaureate Degrees|13|Education|1314|Physical Education Teaching and Coaching|40|90|35722|60|40067
3|001098|Henderson State University|Baccalaureate Degrees|19|Family & Consumer Sciences|0101|Family and Consumer Sciences/Human Sciences, General|41|76|23802|51|28679
3|001098|Henderson State University|Baccalaureate Degrees|23|English Language & Literature|0101|English Language and Literature, General|24|67|20111|33|29136
3|001098|Henderson State University|Baccalaureate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|129|69|23305|32|30384
3|001098|Henderson State University|Baccalaureate Degrees|26|Biological & Biomedical Sciences|0101|Biology/Biological Sciences, General|35|51|20932|20|34053
3|001098|Henderson State University|Baccalaureate Degrees|27|Mathematics & Statistics|0101|Mathematics, General|13|85|30715|54|38099
3|001098|Henderson State University|Baccalaureate Degrees|31|Parks, Recreation, Leisure & Fitness|0301|Parks, Recreation and Leisure Facilities Management, General|52|63|26806|23|33367
3|001098|Henderson State University|Baccalaureate Degrees|42|Psychology|0101|Psychology, General|78|71|19411|32|26150
3|001098|Henderson State University|Baccalaureate Degrees|44|Public Admin. & Social Service|0701|Social Work|45|89|20444|49|25432
3|001098|Henderson State University|Baccalaureate Degrees|45|Social Sciences|1001|Political Science and Government, General|20|80|15319|20|34104
3|001098|Henderson State University|Baccalaureate Degrees|49|Transportation & Materials Moving|0101|Aeronautics/Aviation/Aerospace Science and Technology, General|27|59|20383|26|31869
3|001098|Henderson State University|Baccalaureate Degrees|50|Visual & Performing Arts|0501|Drama and Dramatics/Theatre Arts, General|14|64|12323|21|19578
3|001098|Henderson State University|Baccalaureate Degrees|50|Visual & Performing Arts|0701|Art/Art Studies, General|29|62|17217|34|24988
3|001098|Henderson State University|Baccalaureate Degrees|50|Visual & Performing Arts|0903|Music Performance, General|27|78|32190|59|36340
3|001098|Henderson State University|Baccalaureate Degrees|51|Health Professions|0913|Athletic Training/Trainer|17|82|22076|29|35852
3|001098|Henderson State University|Baccalaureate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|40|85|55578|68|58665
3|001098|Henderson State University|Baccalaureate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|106|71|30653|46|37253
3|001098|Henderson State University|Baccalaureate Degrees|52|Business, Management & Marketing|0301|Accounting|55|84|29552|44|38047
3|001098|Henderson State University|Post-Baccalaureate Certificates|13|Education|0408|Elementary and Middle School Administration/Principalship|17|88|65013|71|70342
3|001098|Henderson State University|Post-Baccalaureate Certificates|13|Education|1401|Teaching English as a Second or Foreign Language/ESL Language Instructor|23|74|44293|39|52893
3|001098|Henderson State University|Master's Degrees|13|Education|0301|Curriculum and Instruction|18|94|48603|83|49051
3|001098|Henderson State University|Master's Degrees|13|Education|0408|Elementary and Middle School Administration/Principalship|37|95|47109|51|52569
3|001098|Henderson State University|Master's Degrees|13|Education|1299|Teacher Education and Professional Development, Specific Levels and Methods, Other|16|100|43216|88|41581
3|001098|Henderson State University|Master's Degrees|31|Parks, Recreation, Leisure & Fitness|0504|Sport and Fitness Administration/Management|43|51|30654|37|37690
3|001098|Henderson State University|Master's Degrees|42|Psychology|2703|Developmental and Child Psychology|30|83|29386|40|34038
3|001098|Henderson State University|Master's Degrees|51|Health Professions|1508|Mental Health Counseling/Counselor|39|85|40969|69|44244
3|001098|Henderson State University|Master's Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|39|77|41808|62|46309
3|001098|Henderson State University|Post-Master's Degree Certificates|13|Education|0401|Educational Leadership and Administration, General|22|100|63587|77|72167
1|012105|National Park College|Certificates of Proficiency|||ALL AREAS OF STUDY||122|78|20704|22|27522
1|012105|National Park College|Technical Certificates|||ALL AREAS OF STUDY||127|86|27885|42|30959
1|012105|National Park College|Associate Degrees|||ALL AREAS OF STUDY||557|78|27193|32|38844
3|012105|National Park College|Certificates of Proficiency|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|13|77|14046|23|24092
3|012105|National Park College|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|18|83|22424|33|28527
3|012105|National Park College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|23|91|24820|48|26731
3|012105|National Park College|Technical Certificates|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|16|81|18925|19|22333
3|012105|National Park College|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|15|80|25134|67|27900
3|012105|National Park College|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|46|98|35190|46|37814
3|012105|National Park College|Associate Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|18|83|33702|56|42954
3|012105|National Park College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|29|66|20458|21|28697
3|012105|National Park College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|242|74|19060|18|29467
3|012105|National Park College|Associate Degrees|43|Law Enforcement & Protective Serv.|0107|Criminal Justice/Police Science|34|76|22402|32|30812
3|012105|National Park College|Associate Degrees|51|Health Professions|0707|Health Information/Medical Records Technology/Technician|14|93|28565|50|32671
3|012105|National Park College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|81|91|50793|60|53315
3|012105|National Park College|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|24|83|23117|29|25767
1|012261|North Arkansas College|Certificates of Proficiency|||ALL AREAS OF STUDY||313|74|18148|25|29088
1|012261|North Arkansas College|Technical Certificates|||ALL AREAS OF STUDY||264|73|21788|24|34494
1|012261|North Arkansas College|Associate Degrees|||ALL AREAS OF STUDY||523|70|24718|35|35239
3|012261|North Arkansas College|Certificates of Proficiency|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|46|76|15615|24|26687
3|012261|North Arkansas College|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|71|73|17291|28|25279
3|012261|North Arkansas College|Certificates of Proficiency|49|Transportation & Materials Moving|0205|Truck and Bus Driver/Commercial Vehicle Operator and Instructor|39|67|30902|44|36267
3|012261|North Arkansas College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|44|80|17998|16|35955
3|012261|North Arkansas College|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|42|76|12814|19|17892
3|012261|North Arkansas College|Technical Certificates|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|51|73|15764|8|27960
3|012261|North Arkansas College|Technical Certificates|46|Construction Trades|0000|CONSTRUCTION TRADES|17|76|16778|18|27817
3|012261|North Arkansas College|Technical Certificates|47|Mechanic & Repair Technologies|0201|Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician|13|69|15345|31|26970
3|012261|North Arkansas College|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|20|60|24438|30|39804
3|012261|North Arkansas College|Technical Certificates|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|62|66|15847|10|28976
3|012261|North Arkansas College|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|39|85|30696|38|35413
3|012261|North Arkansas College|Associate Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|19|79|19466|42|28270
3|012261|North Arkansas College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|205|66|17295|25|28590
3|012261|North Arkansas College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|78|68|24010|33|33507
3|012261|North Arkansas College|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|13|54|22247|38|29376
3|012261|North Arkansas College|Associate Degrees|51|Health Professions|0907|Medical Radiologic Technology/Science - Radiation Therapist|31|68|28431|39|37426
3|012261|North Arkansas College|Associate Degrees|51|Health Professions|0909|Surgical Technology/Technologist|11|45|37085|27|44240
3|012261|North Arkansas College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|65|75|46101|52|50109
3|012261|North Arkansas College|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|60|77|25478|47|30810
1|030633|Northwest Arkansas Community College|Certificates of Proficiency|||ALL AREAS OF STUDY||91|86|25727|36|34221
1|030633|Northwest Arkansas Community College|Technical Certificates|||ALL AREAS OF STUDY||106|78|28009|44|35327
